"bay_id	st_marker_id	location	lat	lon",
"6063	13048N	""(-37.821064953861367"," 144.94346560557167)""	-37.82106495	144.9434656"
"6548	13757W	""(-37.812667402166639"," 144.93877369035027)""	-37.8126674	144.9387737"
"1473	1785S	""(-37.817355840403039"," 144.96403070716048)""	-37.81735584	144.9640307"
"1531	1895S	""(-37.81395328696938"," 144.97205954833407)""	-37.81395329	144.9720595"
"6910	1920N	""(-37.81459346447685"," 144.96934526509727)""	-37.81459346	144.9693453"
"1678	2208N	""(-37.815372495119554"," 144.96301114226344)""	-37.8153725	144.9630111"
"1533	1897S	""(-37.813973938713829"," 144.9719895664164)""	-37.81397394	144.9719896"
"1884	2627S	""(-37.815606170669987"," 144.95466941844563)""	-37.81560617	144.9546694"
"3570	7098N	""(-37.808949376371658"," 144.95313128819012)""	-37.80894938	144.9531313"
"3572	7101S	""(-37.809101117337143"," 144.9531329958084)""	-37.80910112	144.953133"
"1535	1899S	""(-37.813994078028124"," 144.97192118182898)""	-37.81399408	144.9719212"
"6848	14056E	""(-37.796255727833845"," 144.95819482909556)""	-37.79625573	144.9581948"
"6485	13827S	""(-37.815525558330762"," 144.93758196039585)""	-37.81552556	144.937582"
"1099	C1106	""(-37.816109268847278"," 144.96120829618161)""	-37.81610927	144.9612083"
"5173	11607S	""(-37.810862746770688"," 144.95142738124426)""	-37.81086275	144.9514274"
"2085	3584N	""(-37.81391225912035"," 144.95265762741914)""	-37.81391226	144.9526576"
"1753	2374N	""(-37.812192206571005"," 144.96990710578933)""	-37.81219221	144.9699071"
"1328	1344E	""(-37.814860232063793"," 144.95795620639592)""	-37.81486023	144.9579562"
"589	2E	""(-37.814948612772099"," 144.97482115729491)""	-37.81494861	144.9748212"
"3585	7139S	""(-37.808502800830738"," 144.95264350879887)""	-37.8085028	144.9526435"
"1843	2553S	""(-37.813860654463241"," 144.9607291214395)""	-37.81386065	144.9607291"
"3709	7675S	""(-37.803956580490023"," 144.95689776212654)""	-37.80395658	144.9568978"
"6543	13747W	""(-37.813487348391092"," 144.93926969679671)""	-37.81348735	144.9392697"
"3919	C5752	""(-37.804746767761436"," 144.95534874455001)""	-37.80474677	144.9553487"
"3690	7650N	""(-37.804992425998222"," 144.95703922690257)""	-37.80499243	144.9570392"
"3209	5476E	""(-37.807256967784681"," 144.95447709726304)""	-37.80725697	144.9544771"
"3706	7672N	""(-37.803783051835111"," 144.95703099179423)""	-37.80378305	144.957031"
"1789	2441S	""(-37.816025911433925"," 144.95727922224791)""	-37.81602591	144.9572792"
"2082	3579S	""(-37.81392549231655"," 144.95285535792337)""	-37.81392549	144.9528554"
"2275	3979S	""(-37.812950771805887"," 144.95245897936877)""	-37.81295077	144.952459"
"699	431W	""(-37.81264281362354"," 144.97070069520822)""	-37.81264281	144.9707007"
"1272	4464E	""(-37.813671491313272"," 144.95460386248368)""	-37.81367149	144.9546039"
"3697	7662N	""(-37.804950050139141"," 144.95666878870179)""	-37.80495005	144.9566688"
"3355	6043S	""(-37.8106338530987"," 144.95629623064417)""	-37.81063385	144.9562962"
"3693	7654N	""(-37.804983236421904"," 144.95695524712357)""	-37.80498324	144.9569552"
"627	86E	""(-37.808901272609901"," 144.97202951846936)""	-37.80890127	144.9720295"
"3686	7646N	""(-37.80500159217506"," 144.95712214565845)""	-37.80500159	144.9571221"
"6749	6629S	""(-37.808555193250996"," 144.95940963958256)""	-37.80855519	144.9594096"
"1847	2561S	""(-37.814105595904323"," 144.9599163475358)""	-37.8141056	144.9599163"
"3564	7090N	""(-37.808871214397435"," 144.9534027880369)""	-37.80887121	144.9534028"
"870	742E	""(-37.813360237744291"," 144.96847780412475)""	-37.81336024	144.9684778"
"5695	12367S	""(-37.810131245790672"," 144.98033988093556)""	-37.81013125	144.9803399"
"641	C108	""(-37.808849266868094"," 144.97188619569778)""	-37.80884927	144.9718862"
"5461	11876E	""(-37.810691433504608"," 144.97829825096989)""	-37.81069143	144.9782983"
"2476	C2842	""(-37.810556534925809"," 144.96814045341515)""	-37.81055653	144.9681405"
"948	C798	""(-37.81142441901622"," 144.96746571921483)""	-37.81142442	144.9674657"
"3720	7723S	""(-37.803521810537106"," 144.95297876120679)""	-37.80352181	144.9529788"
"978	904E	""(-37.81736843158523"," 144.96468988874705)""	-37.81736843	144.9646899"
"4109	C6368	""(-37.804125004116898"," 144.95094027977055)""	-37.804125	144.9509403"
"2477	C2844	""(-37.810565169863267"," 144.96811043606118)""	-37.81056517	144.9681104"
"3721	7724N	""(-37.803247918261562"," 144.95220979108632)""	-37.80324792	144.9522098"
"5821	12570N	""(-37.815871864761831"," 144.98148356892477)""	-37.81587186	144.9814836"
"3717	7720N	""(-37.803359905723383"," 144.95322523876138)""	-37.80335991	144.9532252"
"2587	C3164	""(-37.813929175603192"," 144.95657209594719)""	-37.81392918	144.9565721"
"6148	C13696	""(-37.820003559240035"," 144.94321344160676)""	-37.82000356	144.9432134"
"616	73W	""(-37.810026326409002"," 144.97230505737025)""	-37.81002633	144.9723051"
"6699	C146	""(-37.808613198376229"," 144.9717777829774)""	-37.8086132	144.9717778"
"2421	C2668	""(-37.809675894894781"," 144.97115990986117)""	-37.80967589	144.9711599"
"2450	C2776	""(-37.810268755415947"," 144.96912491856045)""	-37.81026876	144.9691249"
"6923	746E	""(-37.813309467893447"," 144.96845443480248)""	-37.81330947	144.9684544"
"2480	C2854	""(-37.810630212233818"," 144.96788813330272)""	-37.81063021	144.9678881"
"801	C462	""(-37.811656962654922"," 144.97037191949858)""	-37.81165696	144.9703719"
"4705	8651W	""(-37.82556051598317"," 144.96248921246035)""	-37.82556052	144.9624892"
"3671	7630N	""(-37.804974743422832"," 144.94861096285968)""	-37.80497474	144.948611"
"1262	4453W	""(-37.814061540158541"," 144.95453426772247)""	-37.81406154	144.9545343"
"2923	4898E	""(-37.808158382630111"," 144.9580539573754)""	-37.80815838	144.958054"
"2910	4881W	""(-37.80847992228577"," 144.95770599291768)""	-37.80847992	144.957706"
"1706	2287S	""(-37.81752081316435"," 144.95578883541475)""	-37.81752081	144.9557888"
"5038	9515S	""(-37.828441491299628"," 144.96631231467666)""	-37.82844149	144.9663123"
"5324	7835W	""(-37.827886151919941"," 144.97112049553726)""	-37.82788615	144.9711205"
"6490	13822N	""(-37.815756156339688"," 144.93772708571578)""	-37.81575616	144.9377271"
"6191	13272N	""(-37.8201860764459"," 144.94228436820126)""	-37.82018608	144.9422844"
"5325	7837W	""(-37.827829179918353"," 144.97112588025271)""	-37.82782918	144.9711259"
"5864	C9158	""(-37.798437715136657"," 144.9651133530744)""	-37.79843772	144.9651134"
"6255	13414E	""(-37.819404687647463"," 144.94755914905892)""	-37.81940469	144.9475591"
"5322	7831W	""(-37.827999713422464"," 144.97110927220658)""	-37.82799971	144.9711093"
"5321	7829W	""(-37.828056271397315"," 144.97110324538227)""	-37.82805627	144.9711032"
"5328	7843W	""(-37.827352424794405"," 144.97115074040516)""	-37.82735242	144.9711507"
"5329	7845W	""(-37.827300363120251"," 144.97115125967724)""	-37.82730036	144.9711513"
"3163	5355W	""(-37.810091434343192"," 144.95552770183383)""	-37.81009143	144.9555277"
"4591	8319W	""(-37.825086284707396"," 144.9681603993435)""	-37.82508628	144.9681604"
"4593	8321W	""(-37.825036954109933"," 144.9681754743778)""	-37.82503695	144.9681755"
"2059	3545S	""(-37.813315022912484"," 144.95492404930303)""	-37.81331502	144.954924"
"3906	C5726	""(-37.805201914071986"," 144.9552686973372)""	-37.80520191	144.9552687"
"3147	5329W	""(-37.810845085568289"," 144.95587271364957)""	-37.81084509	144.9558727"
"5341	8293W	""(-37.826341810794545"," 144.96778169218874)""	-37.82634181	144.9677817"
"5133	9946N	""(-37.825899995846413"," 144.96745355215461)""	-37.8259	144.9674536"
"5342	8295W	""(-37.82629355168099"," 144.96779619470777)""	-37.82629355	144.9677962"
"2455	C2788	""(-37.810320642113211"," 144.9689473802265)""	-37.81032064	144.9689474"
"4809	9138N	""(-37.830248017203644"," 144.96986462667155)""	-37.83024802	144.9698646"
"3887	C5674	""(-37.806419796689397"," 144.95505311935818)""	-37.8064198	144.9550531"
"5340	8291W	""(-37.826394342241535"," 144.96776590899702)""	-37.82639434	144.9677659"
"4589	8317W	""(-37.825134948799501"," 144.96814552716313)""	-37.82513495	144.9681455"
"3386	6215W	""(-37.806198874439545"," 144.95093548995754)""	-37.80619887	144.9509355"
"6619	13870N	""(-37.813998755907427"," 144.94169744220966)""	-37.81399876	144.9416974"
"4604	8333W	""(-37.824704294888228"," 144.96827678260902)""	-37.82470429	144.9682768"
"2686	10195W	""(-37.803664719380507"," 144.94941689644565)""	-37.80366472	144.9494169"
"2745	4572E	""(-37.808154939596562"," 144.96609327301411)""	-37.80815494	144.9660933"
"4598	8326E	""(-37.82487045587353"," 144.96834991895054)""	-37.82487046	144.9683499"
"4613	8343W	""(-37.824095226161774"," 144.96845955447344)""	-37.82409523	144.9684596"
"977	902E	""(-37.817419415143071"," 144.9647131594493)""	-37.81741942	144.9647132"
"3144	5325W	""(-37.810947165845924"," 144.95591952548847)""	-37.81094717	144.9559195"
"4601	8330E	""(-37.82476472831658"," 144.96838192777787)""	-37.82476473	144.9683819"
"5440	11832E	""(-37.81337260365369"," 144.97784562537643)""	-37.8133726	144.9778456"
"5651	12297S	""(-37.809809749464307"," 144.97738387976938)""	-37.80980975	144.9773839"
"5717	12388N	""(-37.810697188083552"," 144.97612646503268)""	-37.81069719	144.9761265"
"5727	12408N	""(-37.810771046217397"," 144.97680602951417)""	-37.81077105	144.976806"
"5793	12514N	""(-37.815257596203118"," 144.9758895099244)""	-37.8152576	144.9758895"
"6522	13758E	""(-37.812301453455355"," 144.93625097779261)""	-37.81230145	144.936251"
"877	775W	""(-37.812217542615222"," 144.96770542370388)""	-37.81221754	144.9677054"
"3217	5522E	""(-37.806774889544108"," 144.95425566577563)""	-37.80677489	144.9542557"
"583	16E	""(-37.814582711261863"," 144.97465174086085)""	-37.81458271	144.9746517"
"4606	8335W	""(-37.824651495180191"," 144.96829266664071)""	-37.8246515	144.9682927"
"4595	8323W	""(-37.824987051565614"," 144.96819072414633)""	-37.82498705	144.9681907"
"4619	8350E	""(-37.824184435155274"," 144.96855433893657)""	-37.82418444	144.9685543"
"5230	11514N	""(-37.811728284133224"," 144.95206898532965)""	-37.81172828	144.952069"
"6001	13001S	""(-37.819298207492039"," 144.95367105267198)""	-37.81929821	144.9536711"
"6431	13689W	""(-37.820328348660269"," 144.9460464281878)""	-37.82032835	144.9460464"
"5138	9951S	""(-37.826099556319534"," 144.96711904843448)""	-37.82609956	144.967119"
"585	20E	""(-37.814475126260717"," 144.974601811485)""	-37.81447513	144.9746018"
"1017	962E	""(-37.811744972630478"," 144.96211268957859)""	-37.81174497	144.9621127"
"1857	2585S	""(-37.81451724106789"," 144.9584809838617)""	-37.81451724	144.958481"
"6044	13008N	""(-37.819811419433044"," 144.95128426147883)""	-37.81981142	144.9512843"
"5504	11941W	""(-37.815304425574737"," 144.98260082214026)""	-37.81530443	144.9826008"
"1959	3339S	""(-37.808957181465246"," 144.96989937739102)""	-37.80895718	144.9698994"
"1961	3341S	""(-37.808976662769339"," 144.96983339058619)""	-37.80897666	144.9698334"
"2027	3477S	""(-37.812290133466959"," 144.95849449374504)""	-37.81229013	144.9584945"
"2091	3594N	""(-37.814031000584997"," 144.95224036266958)""	-37.814031	144.9522404"
"701	435W	""(-37.812541111583847"," 144.9706544604793)""	-37.81254111	144.9706545"
"2898	4856E	""(-37.809568081922848"," 144.95834556545606)""	-37.80956808	144.9583456"
"606	57W	""(-37.810889797269532"," 144.97273226956196)""	-37.8108898	144.9727323"
"3308	5992N	""(-37.809722793988712"," 144.95901361919357)""	-37.80972279	144.9590136"
"5084	9878N	""(-37.825421478021113"," 144.96907612532135)""	-37.82542148	144.9690761"
"1144	C1220	""(-37.812366553343665"," 144.95949445282753)""	-37.81236655	144.9594945"
"1530	1894N	""(-37.81374146938056"," 144.9722365806459)""	-37.81374147	144.9722366"
"5312	7811W	""(-37.829504769107608"," 144.97103652362924)""	-37.82950477	144.9710365"
"5097	9895S	""(-37.825628298760165"," 144.96873560774605)""	-37.8256283	144.9687356"
"4663	8484E	""(-37.825069983715387"," 144.96696900737766)""	-37.82506998	144.966969"
"3062	5184E	""(-37.811132594522448"," 144.95747581282677)""	-37.81113259	144.9574758"
"587	27W	""(-37.814177921891769"," 144.97424867525143)""	-37.81417792	144.9742487"
"628	87W	""(-37.808935834543448"," 144.9718040245636)""	-37.80893583	144.971804"
"5664	12326N	""(-37.809818250436095"," 144.97882763106571)""	-37.80981825	144.9788276"
"5502	11937W	""(-37.815407649506412"," 144.98258312473524)""	-37.81540765	144.9825831"
"811	C500	""(-37.810649900264416"," 144.96991218416275)""	-37.8106499	144.9699122"
"6882	14211W	""(-37.796149970463745"," 144.96463578572195)""	-37.79614997	144.9646358"
"3529	7019S	""(-37.807431623510652"," 144.95899650225894)""	-37.80743162	144.9589965"
"2441	C2748	""(-37.809958058942449"," 144.9701960477561)""	-37.80995806	144.970196"
"2510	C2954	""(-37.812751353826371"," 144.96069347698909)""	-37.81275135	144.9606935"
"2497	C2926	""(-37.812459732257722"," 144.9616043590766)""	-37.81245973	144.9616044"
"873	769W	""(-37.812368780424066"," 144.96777381541787)""	-37.81236878	144.9677738"
"5860	C9142	""(-37.798419894146008"," 144.96495715641069)""	-37.79841989	144.9649572"
"3707	7673S	""(-37.803964524287764"," 144.9569692749136)""	-37.80396452	144.9569693"
"6669	8655W	""(-37.825520503353239"," 144.96253615434466)""	-37.8255205	144.9625362"
"5048	9825S	""(-37.825171155460318"," 144.97030193192643)""	-37.82517116	144.9703019"
"6113	C13548	""(-37.819342186514724"," 144.94550643223766)""	-37.81934219	144.9455064"
"5286	1601W	""(-37.811559802517898"," 144.95056737162855)""	-37.8115598	144.9505674"
"928	C724	""(-37.813623559366206"," 144.96847414382597)""	-37.81362356	144.9684741"
"1992	3410N	""(-37.810188588369279"," 144.96551832516133)""	-37.81018859	144.9655183"
"2004	3428N	""(-37.810451681699035"," 144.96461935832713)""	-37.81045168	144.9646194"
"911	C668	""(-37.814430071402604"," 144.96884430569961)""	-37.81443007	144.9688443"
"5272	4505W	""(-37.811714382992747"," 144.95344628947194)""	-37.81171438	144.9534463"
"6066	13054N	""(-37.820957190601888"," 144.94301577625464)""	-37.82095719	144.9430158"
"812	C504	""(-37.810624059537552"," 144.96990039713614)""	-37.81062406	144.9699004"
"6454	13584E	""(-37.819863363147014"," 144.94274497835738)""	-37.81986336	144.942745"
"4834	9232N	""(-37.831309880716617"," 144.96623160662682)""	-37.83130988	144.9662316"
"3879	C5654	""(-37.806643958749376"," 144.95501343142718)""	-37.80664396	144.9550134"
"6631	13920E	""(-37.813970409121296"," 144.94255032876387)""	-37.81397041	144.9425503"
"6919	10049S	""(-37.822042382868744"," 144.96323764238949)""	-37.82204238	144.9632376"
"1179	1392E	""(-37.819772553682725"," 144.95740815928156)""	-37.81977255	144.9574082"
"3353	6039S	""(-37.810596454832272"," 144.95642411166614)""	-37.81059645	144.9564241"
"2261	3958N	""(-37.812615356037412"," 144.9531475812727)""	-37.81261536	144.9531476"
"6912	2316N	""(-37.817822285877661"," 144.95445537780762)""	-37.81782229	144.9544554"
"2249	3940N	""(-37.812288611203925"," 144.95430859221096)""	-37.81228861	144.9543086"
"4533	10001S	""(-37.823595902661324"," 144.96947030056916)""	-37.8235959	144.9694703"
"4555	10048N	""(-37.823052120818161"," 144.96562432707657)""	-37.82305212	144.9656243"
"2660	10167W	""(-37.804403615960304"," 144.94928842504095)""	-37.80440362	144.9492884"
"2663	10170E	""(-37.804355965732015"," 144.94949018480344)""	-37.80435597	144.9494902"
"2672	10181W	""(-37.804042284288954"," 144.94935136311489)""	-37.80404228	144.9493514"
"1030	1200E	""(-37.813171223122339"," 144.9599881625081)""	-37.81317122	144.9599882"
"5636	12267S	""(-37.809697862156099"," 144.97635064743957)""	-37.80969786	144.9763506"
"1327	1343W	""(-37.815088065933523"," 144.95781252501135)""	-37.81508807	144.9578125"
"6642	13625W	""(-37.819342232146568"," 144.9434310253929)""	-37.81934223	144.943431"
"4602	8331W	""(-37.824757089208127"," 144.96826089920734)""	-37.82475709	144.9682609"
"2655	10159W	""(-37.804653688023478"," 144.94924337361738)""	-37.80465369	144.9492434"
"3046	5149W	""(-37.80279077004856"," 144.95684747737081)""	-37.80279077	144.9568475"
"6275	13353W	""(-37.819737709471553"," 144.94843488975948)""	-37.81973771	144.9484349"
"5690	12357S	""(-37.810095446218313"," 144.98001464802917)""	-37.81009545	144.9800146"
"5061	9838N	""(-37.825135950138616"," 144.97005247436377)""	-37.82513595	144.9700525"
"987	918E	""(-37.816680243921269"," 144.96437570459966)""	-37.81668024	144.9643757"
"1390	1565W	""(-37.814540164703651"," 144.951943241545)""	-37.81454016	144.9519432"
"3416	6265S	""(-37.80774267431741"," 144.96619096086485)""	-37.80774267	144.966191"
"3634	7585S	""(-37.805779884941735"," 144.95426282082263)""	-37.80577988	144.9542628"
"3213	5514E	""(-37.806971927609325"," 144.954346334484)""	-37.80697193	144.9543463"
"6745	6621S	""(-37.808477742834846"," 144.9596750129794)""	-37.80847774	144.959675"
"3710	7676N	""(-37.80376715900897"," 144.95688791459881)""	-37.80376716	144.9568879"
"1398	1579S	""(-37.818638570711734"," 144.96371621931092)""	-37.81863857	144.9637162"
"5343	8297W	""(-37.826140268190514"," 144.96784252248335)""	-37.82614027	144.9678425"
"4797	9112N	""(-37.830035770173353"," 144.97056524547477)""	-37.83003577	144.9705652"
"1738	2345S	""(-37.811958115657632"," 144.97125813754485)""	-37.81195812	144.9712581"
"4200	C6682	""(-37.808736678079612"," 144.95845516673938)""	-37.80873668	144.9584552"
"1731	2338N	""(-37.8117495166331"," 144.97142381905979)""	-37.81174952	144.9714238"
"1845	2557S	""(-37.81389368217561"," 144.9606153016357)""	-37.81389368	144.9606153"
"6710	669W	""(-37.814359882593259"," 144.96869219640814)""	-37.81435988	144.9686922"
"5146	9962N	""(-37.825959107857805"," 144.96725084421467)""	-37.82595911	144.9672508"
"2611	C3252	""(-37.814218408061834"," 144.95555960390311)""	-37.81421841	144.9555596"
"2302	2822N	""(-37.810394580125141"," 144.9683621635088)""	-37.81039458	144.9683622"
"3372	6189W	""(-37.806643577158141"," 144.95113798233311)""	-37.80664358	144.951138"
"5303	9535S	""(-37.828222694755567"," 144.96518093963235)""	-37.82822269	144.9651809"
"4859	9262N	""(-37.828892772775461"," 144.97019318194731)""	-37.82889277	144.9701932"
"1249	1481W	""(-37.815289303330601"," 144.95510343367445)""	-37.8152893	144.9551034"
"5115	9922N	""(-37.825601988744758"," 144.96845701189937)""	-37.82560199	144.968457"
"4831	9226N	""(-37.831278894824536"," 144.96633722567196)""	-37.83127889	144.9663372"
"4857	9260N	""(-37.82888259814149"," 144.97022812940131)""	-37.8288826	144.9702281"
"2202	3876N	""(-37.81146429660005"," 144.95719700537225)""	-37.8114643	144.957197"
"2415	C2652	""(-37.809617906071537"," 144.97135797948957)""	-37.80961791	144.971358"
